"OutputName","OutputDataType","OutputGroup","OutputRefBlock","OutputInternalSymbol","InputName","InputDataType","InputGroup","InputRefBlock","InputInternalSymbol","DependencyKind","DependencyConfidence","Explanation","FaultInjectionHint","Evidence"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellOverVoltage_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellOverVoltage_3_ToBus","Veh_1_B.VCar_Outport_ju5","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_cellOverVoltage_3_Value; Veh_1_P.OvrdVal_Value_i3g. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ju5"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellOverVoltage_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellOverVoltage_4_ToBus","Veh_1_B.VCar_Outport_f4","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_cellOverVoltage_4_Value; Veh_1_P.OvrdVal_Value_id5. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_f4"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_2_ToBus","Veh_1_B.VCar_Outport_md","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_cellUnderVoltage_2_Valu; Veh_1_P.OvrdVal_Value_b5q. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_md"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_3_ToBus","Veh_1_B.VCar_Outport_gz0","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_cellUnderVoltage_3_Valu; Veh_1_P.OvrdVal_Value_il. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_gz0"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_4_ToBus","Veh_1_B.VCar_Outport_p1n","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_cellUnderVoltage_4_Valu; Veh_1_P.OvrdVal_Value_ouc. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_p1n"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_chg_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_chg_4_ToBus","Veh_1_B.VCar_Outport_aoq","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_cellUnderVoltage_chg_4_; Veh_1_P.OvrdVal_Value_ds. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_aoq"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_chg_Overcurrent_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_chg_Overcurrent_3_ToBus","Veh_1_B.VCar_Outport_kf","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_chg_Overcurrent_3_Value; Veh_1_P.OvrdVal_Value_hp. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kf"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_chg_Overcurrent_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_chg_Overcurrent_4_ToBus","Veh_1_B.VCar_Outport_lfc","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_chg_Overcurrent_4_Value; Veh_1_P.OvrdVal_Value_bg. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lfc"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_crash_level_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_crash_level_4_ToBus","Veh_1_B.VCar_Outport_khv","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_crash_level_4_Value; Veh_1_P.OvrdVal_Value_lq. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_khv"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_dischg_Overcurrent_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_dischg_Overcurrent_2_ToBus","Veh_1_B.VCar_Outport_im","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_dischg_Overcurrent_2_Va; Veh_1_P.OvrdVal_Value_hwc. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_im"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_dischg_Overcurrent_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_dischg_Overcurrent_3_ToBus","Veh_1_B.VCar_Outport_bf2","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_dischg_Overcurrent_3_Va; Veh_1_P.OvrdVal_Value_ej. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_bf2"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_heating_fault_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_heating_fault_4_ToBus","Veh_1_B.VCar_Outport_mht","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_heating_fault_4_Value; Veh_1_P.OvrdVal_Value_kv. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_mht"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_heating_film_HingTemp_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_heating_film_HingTemp_4_ToBus","Veh_1_B.VCar_Outport_l1","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_heating_film_HingTemp_4; Veh_1_P.OvrdVal_Value_m2. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_l1"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_heating_rate_Too_high_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_heating_rate_Too_high_4_ToBus","Veh_1_B.VCar_Outport_fu","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_heating_rate_Too_high_4; Veh_1_P.OvrdVal_Value_c3h. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fu"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_heating_rate_Too_high_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_heating_rate_Too_high_ToBus","Veh_1_B.VCar_Outport_fk","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_heating_rate_Too_high_V; Veh_1_P.OvrdVal_Value_gr. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fk"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_HingTemp_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_HingTemp_2_ToBus","Veh_1_B.VCar_Outport_py","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_HingTemp_2_Value; Veh_1_P.OvrdVal_Value_pt. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_py"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_HingTemp_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_HingTemp_3_ToBus","Veh_1_B.VCar_Outport_n3","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_HingTemp_3_Value; Veh_1_P.OvrdVal_Value_hg0. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_n3"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_HingTemp_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_HingTemp_4_ToBus","Veh_1_B.VCar_Outport_eao","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_HingTemp_4_Value; Veh_1_P.OvrdVal_Value_ohl. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_eao"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_HVIL_fault_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_HVIL_fault_ToBus","Veh_1_B.VCar_Outport_hf","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_HVIL_fault_Value; Veh_1_P.OvrdVal_Value_cey. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_hf"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_InsulationRes_TooLOW_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_InsulationRes_TooLOW_2_ToBus","Veh_1_B.VCar_Outport_evh","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_InsulationRes_TooLOW_2_; Veh_1_P.OvrdVal_Value_dyk. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_evh"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_InsulationRes_TooLOW_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_InsulationRes_TooLOW_4_ToBus","Veh_1_B.VCar_Outport_ha","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_InsulationRes_TooLOW_4_; Veh_1_P.OvrdVal_Value_nvn. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ha"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_LowTemp_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_LowTemp_2_ToBus","Veh_1_B.VCar_Outport_pve","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_LowTemp_2_Value; Veh_1_P.OvrdVal_Value_hb. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_pve"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_LowTemp_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_LowTemp_3_ToBus","Veh_1_B.VCar_Outport_kw5","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_LowTemp_3_Value; Veh_1_P.OvrdVal_Value_dgh. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kw5"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_neg_rly_conglutination_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_neg_rly_conglutination_3_ToBus","Veh_1_B.VCar_Outport_kf4","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_neg_rly_conglutination_; Veh_1_P.OvrdVal_Value_hd. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kf4"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_neg_rly_not_attracting_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_neg_rly_not_attracting_3_ToBus","Veh_1_B.VCar_Outport_fwf","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_neg_rly_not_attracting_; Veh_1_P.OvrdVal_Value_hzz. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fwf"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_OBC_communication_flt_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_OBC_communication_flt_3_ToBus","Veh_1_B.VCar_Outport_fj","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_OBC_communication_flt_3; Veh_1_P.OvrdVal_Value_dmg. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fj"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_Packconsistency_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_Packconsistency_ToBus","Veh_1_B.VCar_Outport_cp","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_Packconsistency_Value; Veh_1_P.OvrdVal_Value_abr. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_cp"
"Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_PackOverVoltage_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_PackOverVoltage_3_ToBus","Veh_1_B.VCar_Outport_cn","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.BMS_War_PackOverVoltage_3_Value; Veh_1_P.OvrdVal_Value_hwg. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_cn"
